ACCT_ID,ACTIVE_FL,FY_CD_FR,PD_NO_FR,FY_CD_TO,PD_NO_TO,ACCT_ENTR_GRP_CD,PROJ_REQD_FL,S_ACCT_TYPE_CD,DETL_FL,ACCT_NAME,TOP_FL,MODIFIED_BY,TIME_STAMP,L1_ACCT_NAME,L2_ACCT_NAME,L3_ACCT_NAME,L4_ACCT_NAME,L5_ACCT_NAME,L6_ACCT_NAME,L7_ACCT_NAME,LVL_NO,L1_ACCT_SEG_ID,L2_ACCT_SEG_ID,L3_ACCT_SEG_ID,L4_ACCT_SEG_ID,L5_ACCT_SEG_ID,L6_ACCT_SEG_ID,L7_ACCT_SEG_ID,L8_ACCT_SEG_ID,TC_ACCT_TYPE_CD,ROWVERSION,SFT_FL,MES_FL
2010-025,Y,,,,,ALL,Y,N,Y,TRAVEL MILEAGE-B&P/IR&D,N,49301.ISMAIL.MARMAR,2016-03-23,B&P/IR&D TRAVEL,TRAVEL MILEAGE-B&P/IR&D,,,,,,2,2010,025,,,,,,,E,1,N,N
2010-030,Y,,,,,ALL,Y,N,Y,TRAVEL PARK/CAB-B&P/IR&D,N,49301.ISMAIL.MARMAR,2016-03-23,B&P/IR&D TRAVEL,TRAVEL PARK/CAB-B&P/IR&D,,,,,,2,2010,030,,,,,,,E,1,N,N
2020,N,,,,,,N,,N,B&P/IR&D OTHER DIR COSTS,Y,SGOSS,2016-02-14,B&P/IR&D OTHER DIR COSTS,0,0,0,0,0,0,1,2020,0,0,0,0,0,0,0,,0,N,N
2020-000,Y,,,,,ALL,Y,N,Y,OTHER DIR COSTS B&P/IR&D,N,SGOSS,2016-02-14,B&P/IR&D OTHER DIR COSTS,OTHER DIR COSTS B&P/IR&D,,,,,,2,2020,000,,,,,,,,0,N,N
2020-005,Y,,,,,ALL,Y,N,Y,PRINTING/GRAPHIC,N,49301.ISMAIL.MARMAR,2016-03-23,OTHER DIRECT COSTS,PRINTING/GRAPHIC,,,,,,2,2020,005,,,,,,,E,1,N,N
2020-010,Y,,,,,ALL,Y,N,Y,DELIVERY/FREIGHT,N,49301.ISMAIL.MARMAR,2016-03-23,OTHER DIRECT COSTS,DELIVERY/FREIGHT,,,,,,2,2020,010,,,,,,,E,1,N,N
2020-015,Y,,,,,ALL,Y,N,Y,REPRODUCTION,N,49301.ISMAIL.MARMAR,2016-03-23,OTHER DIRECT COSTS,REPRODUCTION,,,,,,2,2020,015,,,,,,,E,1,N,N
2020-020,Y,,,,,ALL,Y,N,Y,OFFICE SUPPLIES,N,BADAWII,2018-05-16,B&P/IR&D OTHER DIR COSTS,OFFICE SUPPLIES,0,0,0,0,0,2,2020,020,0,0,0,0,0,0,E,5,N,N
2040,N,,,,,,N,,N,B&P/IR&D CONSULTANT COSTS,Y,SGOSS,2016-02-14,B&P/IR&D CONSULTANT COSTS,0,0,0,0,0,0,1,2040,0,0,0,0,0,0,0,,0,N,N
2040-000,Y,,,,,ALL,Y,N,Y,CONS LABOR B&P/IR&D,N,SGOSS,2016-02-14,B&P/IR&D CONSULTANT COSTS,CONS LABOR B&P/IR&D,,,,,,2,2040,000,,,,,,,,0,N,N
2040-005,Y,,,,,ALL,Y,N,Y,CONS NON-LABOR B&P/IR&D,N,SGOSS,2016-02-14,B&P/IR&D CONSULTANT COSTS,CONS NON-LABOR B&P/IR&D,,,,,,2,2040,005,,,,,,,,0,N,N
2100,N,,,,,,N,,N,B&P/IR&D SUBCNTRACT COSTS,Y,SGOSS,2016-02-14,B&P/IR&D SUBCNTRACT COSTS,0,0,0,0,0,0,1,2100,0,0,0,0,0,0,0,,0,N,N
2100-000,Y,,,,,ALL,Y,N,Y,SUBCONT LABOR B&P/IR&D,N,SGOSS,2016-02-14,B&P/IR&D SUBCNTRACT COSTS,SUBCONT LABOR B&P/IR&D,,,,,,2,2100,000,,,,,,,,0,N,N
2100-005,Y,,,,,ALL,Y,N,Y,SBCNRCT NON-LABR B&P/IR&D,N,SGOSS,2016-02-14,B&P/IR&D SUBCNTRACT COSTS,SBCNRCT NON-LABR B&P/IR&D,,,,,,2,2100,005,,,,,,,,0,N,N
2110,N,,,,,,N,,N,B&P/IR&D DIRECT MATERIALS,Y,SGOSS,2016-02-14,B&P/IR&D DIRECT MATERIALS,0,0,0,0,0,0,1,2110,0,0,0,0,0,0,0,,0,N,N
2110-000,Y,,,,,ALL,Y,N,Y,DIRECT MATERIALS B&P/IR&D,N,SGOSS,2016-02-14,B&P/IR&D DIRECT MATERIALS,DIRECT MATERIALS B&P/IR&D,,,,,,2,2110,000,,,,,,,,0,N,N
CFRG,N,,,,,,N,,N,ALLOC CR FRINGE,Y,SGOSS,2016-02-14,ALLOC CR FRINGE,0,0,0,0,0,0,1,CFRG,0,0,0,0,0,0,0,,0,N,N
CFRG-100,Y,,,,,PAJ,N,N,Y,ALLOC CR FRG FULL INTERIM,N,SGOSS,2016-02-14,ALLOC CR FRINGE,ALLOC CR FRG FULL INTERIM,0,0,0,0,0,2,CFRG,100,0,0,0,0,0,0,,0,N,N
CFRG-101,Y,,,,,PAJ,N,N,Y,ALLOC CR FRG PART INTERIM,N,SGOSS,2016-02-14,ALLOC CR FRINGE,ALLOC CR FRG PART INTERIM,0,0,0,0,0,2,CFRG,101,0,0,0,0,0,0,,0,N,N
CFRG-110,Y,,,,,PAJ,N,N,Y,ALLOC CR FRG FULL FINAL,N,SGOSS,2016-02-14,ALLOC CR FRINGE,ALLOC CR FRG FULL FINAL,0,0,0,0,0,2,CFRG,110,0,0,0,0,0,0,,0,N,N
CFRG-111,Y,,,,,PAJ,N,N,Y,ALLOC CR FRG PART FINAL,N,SGOSS,2016-02-14,ALLOC CR FRINGE,ALLOC CR FRG PART FINAL,0,0,0,0,0,2,CFRG,111,0,0,0,0,0,0,,0,N,N
CFRO,N,,,,,,N,,N,ALLOC CR OH FRINGE,Y,SGOSS,2016-02-14,ALLOC CR OH FRINGE,0,0,0,0,0,0,1,CFRO,0,0,0,0,0,0,0,,0,N,N
CFRO-350,Y,,,,,PAJ,N,N,Y,ALLOC CR OH FRG FULL INT,N,SGOSS,2016-02-14,ALLOC CR OH FRINGE,ALLOC CR OH FRG FULL INT,0,0,0,0,0,2,CFRO,350,0,0,0,0,0,0,,0,N,N
CFRO-360,Y,,,,,PAJ,N,N,Y,ALLOC CR OH FR FULL FINAL,N,SGOSS,2016-02-14,ALLOC CR OH FRINGE,ALLOC CR OH FR FULL FINAL,0,0,0,0,0,2,CFRO,360,0,0,0,0,0,0,,0,N,N
CFRS,N,,,,,PAJ,N,,N,"ALLOC CR SVC FRINGE ",Y,SGOSS,2016-02-14,"ALLOC CR SVC FRINGE ",0,0,0,0,0,0,1,CFRS,0,0,0,0,0,0,0,,0,N,N
CFRS-300,Y,,,,,PAJ,N,N,Y,ALLOC CR SVC FRG FULL INT,N,SGOSS,2016-02-14,"ALLOC CR SVC FRINGE ",ALLOC CR SVC FRG FULL INT,0,0,0,0,0,2,CFRS,300,0,0,0,0,0,0,,0,N,N
CFRS-310,Y,,,,,PAJ,N,N,Y,"ALLOC CR SVC FRG FULL ",N,SGOSS,2016-02-14,"ALLOC CR SVC FRINGE ","ALLOC CR SVC FRG FULL ",0,0,0,0,0,2,CFRS,310,0,0,0,0,0,0,,0,N,N
CGNA,N,,,,,PAJ,N,,N,ALLOC CR G&A,Y,SGOSS,2016-02-14,ALLOC CR G&A,0,0,0,0,0,0,1,CGNA,0,0,0,0,0,0,0,,0,N,N
CGNA-000,Y,,,,,PAJ,N,N,Y,ALLOC CR G&A,N,SGOSS,2016-02-14,ALLOC CR G&A,ALLOC CR G&A,0,0,0,0,0,2,CGNA,000,0,0,0,0,0,0,,0,N,N
COHD,N,,,,,PAJ,N,,N,ALLOC CR OVERHEAD,Y,SGOSS,2016-02-14,ALLOC CR OVERHEAD,0,0,0,0,0,0,1,COHD,0,0,0,0,0,0,0,,0,N,N
COHD-000,Y,,,,,PAJ,N,N,Y,ALLOC CR OH CLIENT SITE,N,SGOSS,2016-02-14,ALLOC CR OVERHEAD,ALLOC CR OH CLIENT SITE,0,0,0,0,0,2,COHD,000,0,0,0,0,0,0,,0,N,N
COHD-100,Y,,,,,PAJ,N,N,Y,ALLOC CR OH ITG SITE,N,SGOSS,2016-02-14,ALLOC CR OVERHEAD,ALLOC CR OH ITG SITE,0,0,0,0,0,2,COHD,100,0,0,0,0,0,0,,0,N,N
CSUB,N,,,,,,N,,N,ALLOC CR SUB HANDLING,Y,SGOSS,2016-02-14,ALLOC CR SUB HANDLING,0,0,0,0,0,0,1,CSUB,0,0,0,0,0,0,0,,0,N,N
CSUB-000,Y,,,,,PAJ,N,N,Y,ALLOC CR SUB HANDLING,N,SGOSS,2016-02-14,ALLOC CR SUB HANDLING,ALLOC CR SUB HANDLING,0,0,0,0,0,2,CSUB,000,0,0,0,0,0,0,,0,N,N
DFRB,N,,,,,PAJ,N,,N,ALLOC DR FRINGE B&P,Y,SGOSS,2016-02-14,ALLOC DR FRINGE B&P,0,0,0,0,0,0,1,DFRB,0,0,0,0,0,0,0,,0,N,N
DFRB-010,Y,,,,,PAJ,N,N,Y,ALLOC FRG B&P FULL CS,N,SGOSS,2016-02-14,ALLOC DR FRINGE B&P,ALLOC FRG B&P FULL CS,0,0,0,0,0,2,DFRB,010,0,0,0,0,0,0,,0,N,N
DFRB-011,Y,,,,,PAJ,N,N,Y,ALLOC FRG B&P PART CS,N,SGOSS,2016-02-14,ALLOC DR FRINGE B&P,ALLOC FRG B&P PART CS,0,0,0,0,0,2,DFRB,011,0,0,0,0,0,0,,0,N,N
DFRB-100,Y,,,,,PAJ,N,N,Y,ALLOC FRG B&P FULL ITG,N,SGOSS,2016-02-14,ALLOC DR FRINGE B&P,ALLOC FRG B&P FULL ITG,0,0,0,0,0,2,DFRB,100,0,0,0,0,0,0,,0,N,N
DFRB-101,Y,,,,,PAJ,N,N,Y,ALLOC FRG B&P PART ITG,N,SGOSS,2016-02-14,ALLOC DR FRINGE B&P,ALLOC FRG B&P PART ITG,0,0,0,0,0,2,DFRB,101,0,0,0,0,0,0,,0,N,N
DFRB-110,Y,,,,,PAJ,N,N,Y,ALLOC FRG B&P FULL ITG,N,SGOSS,2016-02-14,ALLOC DR FRINGE B&P,ALLOC FRG B&P FULL ITG,0,0,0,0,0,2,DFRB,110,0,0,0,0,0,0,,0,N,N
DFRB-111,Y,,,,,PAJ,N,N,Y,ALLOC FRG B&P PART ITG,N,SGOSS,2016-02-14,ALLOC DR FRINGE B&P,ALLOC FRG B&P PART ITG,0,0,0,0,0,2,DFRB,111,0,0,0,0,0,0,,0,N,N
DFRD,N,,,,,PAJ,N,,N,ALLOC DR FRG DIRECT,Y,SGOSS,2016-02-14,ALLOC DR FRG DIRECT,0,0,0,0,0,0,1,DFRD,0,0,0,0,0,0,0,,0,N,N
DFRD-010,Y,,,,,PAJ,N,N,Y,ALLOC FRG DIR FULL CS,N,SGOSS,2016-02-14,ALLOC DR FRG DIRECT,ALLOC FRG DIR FULL CS,0,0,0,0,0,2,DFRD,010,0,0,0,0,0,0,,0,N,N
DFRD-011,Y,,,,,PAJ,N,N,Y,ALLOC FRG DIR PART CS,N,SGOSS,2016-02-14,ALLOC DR FRG DIRECT,ALLOC FRG DIR PART CS,0,0,0,0,0,2,DFRD,011,0,0,0,0,0,0,,0,N,N
DFRD-100,Y,,,,,PAJ,N,N,Y,ALLOC FRG DIR FULL INTERM,N,SGOSS,2016-02-14,ALLOC DR FRG DIRECT,ALLOC FRG DIR FULL INTERM,0,0,0,0,0,2,DFRD,100,0,0,0,0,0,0,,0,N,N
DFRD-101,Y,,,,,PAJ,N,N,Y,ALLOC FRG DIR PART INTERM,N,SGOSS,2016-02-14,ALLOC DR FRG DIRECT,ALLOC FRG DIR PART INTERM,0,0,0,0,0,2,DFRD,101,0,0,0,0,0,0,,0,N,N
DFRD-110,Y,,,,,PAJ,N,N,Y,ALLOC FRG DIR FULL ITG,N,SGOSS,2016-02-14,ALLOC DR FRG DIRECT,ALLOC FRG DIR FULL ITG,0,0,0,0,0,2,DFRD,110,0,0,0,0,0,0,,0,N,N
DFRD-111,Y,,,,,PAJ,N,N,Y,ALLOC FRG DIR PART ITG,N,SGOSS,2016-02-14,ALLOC DR FRG DIRECT,ALLOC FRG DIR PART ITG,0,0,0,0,0,2,DFRD,111,0,0,0,0,0,0,,0,N,N
DFRG,N,,,,,PAJ,N,,N,ALLOC DR FRINGE FULL,Y,SGOSS,2016-02-14,ALLOC DR FRINGE FULL,0,0,0,0,0,0,1,DFRG,0,0,0,0,0,0,0,,0,N,N
DFRG-100,Y,,,,,PAJ,N,N,Y,ALLOC DR G&A FULL INT,N,SGOSS,2016-02-14,ALLOC DR FRINGE FULL,ALLOC DR G&A FULL INT,0,0,0,0,0,2,DFRG,100,0,0,0,0,0,0,,0,N,N
DFRG-110,Y,,,,,PAJ,N,N,Y,ALLOC DR FRINGE FULL G&A,N,SGOSS,2016-02-14,ALLOC DR FRINGE FULL,ALLOC DR FRINGE FULL G&A,0,0,0,0,0,2,DFRG,110,0,0,0,0,0,0,,0,N,N
DFRG-111,Y,,,,,PAJ,N,N,Y,ALLOC DR FRINGE PART G&A,N,SGOSS,2016-02-14,ALLOC DR FRINGE FULL,ALLOC DR FRINGE PART G&A,0,0,0,0,0,2,DFRG,111,0,0,0,0,0,0,,0,N,N
DFRO,N,,,,,PAJ,N,,N,ALLOC DR OH FRINGE,Y,SGOSS,2016-02-14,ALLOC DR OH FRINGE,0,0,0,0,0,0,1,DFRO,0,0,0,0,0,0,0,,0,N,N
DFRO-000,Y,,,,,PAJ,N,N,Y,ALLOC DR OH FR FULL CS,N,SGOSS,2016-02-14,ALLOC DR OH FRINGE,ALLOC DR OH FR FULL CS,0,0,0,0,0,2,DFRO,000,0,0,0,0,0,0,,0,N,N
DFRO-001,Y,,,,,PAJ,N,N,Y,ALLOC DR OH FR PART CS,N,SGOSS,2016-02-14,ALLOC DR OH FRINGE,ALLOC DR OH FR PART CS,0,0,0,0,0,2,DFRO,001,0,0,0,0,0,0,,0,N,N
DFRO-100,Y,,,,,PAJ,N,N,Y,ALLOC DR OH FR FULL ITG,N,SGOSS,2016-02-14,ALLOC DR OH FRINGE,ALLOC DR OH FR FULL ITG,0,0,0,0,0,2,DFRO,100,0,0,0,0,0,0,,0,N,N
DFRO-101,Y,,,,,PAJ,N,N,Y,ALLOC DR OH FR PART ITG,N,SGOSS,2016-02-14,ALLOC DR OH FRINGE,ALLOC DR OH FR PART ITG,0,0,0,0,0,2,DFRO,101,0,0,0,0,0,0,,0,N,N
DFRS,N,,,,,PAJ,N,,N,ALLOC DR SVC CTR FRINGE,Y,SGOSS,2016-02-14,ALLOC DR SVC CTR FRINGE,0,0,0,0,0,0,1,DFRS,0,0,0,0,0,0,0,,0,N,N
DFRS-100,Y,,,,,PAJ,N,N,Y,ALLOC DR SC FR FULL INT,N,SGOSS,2016-02-14,ALLOC DR SVC CTR FRINGE,ALLOC DR SC FR FULL INT,0,0,0,0,0,2,DFRS,100,0,0,0,0,0,0,,0,N,N
DFRS-101,Y,,,,,PAJ,N,N,Y,ALLOC DR SC FR PART INT,N,SGOSS,2016-02-14,ALLOC DR SVC CTR FRINGE,ALLOC DR SC FR PART INT,0,0,0,0,0,2,DFRS,101,0,0,0,0,0,0,,0,N,N
DFRS-300,Y,,,,,PAJ,N,N,Y,ALLOC DR SC FR FULL FINAL,N,SGOSS,2016-02-14,ALLOC DR SVC CTR FRINGE,ALLOC DR SC FR FULL FINAL,0,0,0,0,0,2,DFRS,300,0,0,0,0,0,0,,0,N,N
DFRS-301,Y,,,,,PAJ,N,N,Y,ALLOC DR SC FR PART FINAL,N,SGOSS,2016-02-14,ALLOC DR SVC CTR FRINGE,ALLOC DR SC FR PART FINAL,0,0,0,0,0,2,DFRS,301,0,0,0,0,0,0,,0,N,N
DFRU,N,,,,,PAJ,N,,N,ALLOC DR UNALLOW  FRINGE,Y,SGOSS,2016-02-14,ALLOC DR UNALLOW  FRINGE,0,0,0,0,0,0,1,DFRU,0,0,0,0,0,0,0,,0,N,N
DFRU-100,Y,,,,,PAJ,N,N,Y,ALLOC DR U/A  FR FULL INT,N,SGOSS,2016-02-14,ALLOC DR UNALLOW  FRINGE,ALLOC DR U/A  FR FULL INT,0,0,0,0,0,2,DFRU,100,0,0,0,0,0,0,,0,N,N
DFRU-101,Y,,,,,PAJ,N,N,Y,ALLOC DR U/A  FR PART INT,N,SGOSS,2016-02-14,ALLOC DR UNALLOW  FRINGE,ALLOC DR U/A  FR PART INT,0,0,0,0,0,2,DFRU,101,0,0,0,0,0,0,,0,N,N
DGNA,N,,,,,PAJ,N,,N,ALLOC DR G&A,Y,SGOSS,2016-02-14,ALLOC DR G&A,0,0,0,0,0,0,1,DGNA,0,0,0,0,0,0,0,,0,N,N
DGNA-000,Y,,,,,PAJ,N,N,Y,ALLOC DR G&A,N,SGOSS,2016-02-14,ALLOC DR G&A,ALLOC DR G&A,0,0,0,0,0,2,DGNA,000,0,0,0,0,0,0,,0,N,N
DOHB,N,,,,,PAJ,N,,N,ALLOC DR G&A B&P OH,Y,SGOSS,2016-02-14,ALLOC DR G&A B&P OH,0,0,0,0,0,0,1,DOHB,0,0,0,0,0,0,0,,0,N,N
DOHB-120,Y,,,,,PAJ,N,N,Y,ALLOC DR G&A B&P OH CS,N,SGOSS,2016-02-14,ALLOC DR G&A B&P OH,ALLOC DR G&A B&P OH CS,0,0,0,0,0,2,DOHB,120,0,0,0,0,0,0,,0,N,N
DOHB-121,Y,,,,,PAJ,N,N,Y,ALLOC DR G&A B&P OH ITG,N,SGOSS,2016-02-14,ALLOC DR G&A B&P OH,ALLOC DR G&A B&P OH ITG,0,0,0,0,0,2,DOHB,121,0,0,0,0,0,0,,0,N,N
DOHD,N,,,,,PAJ,N,,N,ALLOC DR G&A DIRECT OH,Y,SGOSS,2016-02-14,ALLOC DR G&A DIRECT OH,0,0,0,0,0,0,1,DOHD,0,0,0,0,0,0,0,,0,N,N
DOHD-120,Y,,,,,PAJ,N,N,Y,ALLOC DR G&A DIR OH CS,N,SGOSS,2016-02-14,ALLOC DR G&A DIRECT OH,ALLOC DR G&A DIR OH CS,0,0,0,0,0,2,DOHD,120,0,0,0,0,0,0,,0,N,N
DOHD-121,Y,,,,,PAJ,N,N,Y,ALLOC DR G&A DIR OH ITG,N,SGOSS,2016-02-14,ALLOC DR G&A DIRECT OH,ALLOC DR G&A DIR OH ITG,0,0,0,0,0,2,DOHD,121,0,0,0,0,0,0,,0,N,N
DSUB,N,,,,,,N,,N,ALLOC DR S&MH,Y,SGOSS,2016-02-14,ALLOC DR S&MH,0,0,0,0,0,0,1,DSUB,0,0,0,0,0,0,0,,0,N,N
DSUB-000,Y,,,,,PAJ,N,N,Y,ALLOC DR SUB & MH,N,SGOSS,2016-02-14,ALLOC DR S&MH,ALLOC DR SUB & MH,0,0,0,0,0,2,DSUB,000,0,0,0,0,0,0,,0,N,N
0899-00I,Y,,,,,ALL,Y,N,Y,APPLIED INTERNS,N,SGOSS,2016-02-27,SC APPLIED SERVICE CENTER,APPLIED INTERNS,0,0,0,0,0,2,0899,00I,0,0,0,0,0,0,,1,N,N
0783-00I,Y,,,,,ALL,Y,N,Y,G&A ALLOCATION IN INTERNS,N,SGOSS,2016-02-27,G&A ALLOCATIONS IN,G&A ALLOCATION IN INTERNS,0,0,0,0,0,2,0783,00I,0,0,0,0,0,0,,1,N,N
0800-001,Y,,,,,ALL,Y,E,Y,SERVICE CENTER LABOR HR,N,SGOSS,2016-02-27,SC LABOR,SERVICE CENTER LABOR HR,0,0,0,0,0,2,0800,001,0,0,0,0,0,0,C,1,N,N
0810-00I,Y,,,,,ALL,Y,N,Y,APPLIED FRINGE INTERNS,N,SGOSS,2016-02-27,SC APPLIED FRINGE,APPLIED FRINGE INTERNS,0,0,0,0,0,2,0810,00I,0,0,0,0,0,0,,1,N,N
0883-00I,Y,,,,,ALL,Y,N,Y,FACILITIES ALLOC INTERNS,N,SGOSS,2016-02-27,SC FACILITIES ALLOCATION,FACILITIES ALLOC INTERNS,0,0,0,0,0,2,0883,00I,0,0,0,0,0,0,,1,N,N
0583-10D,Y,,,,,ALL,Y,N,Y,OH ITG ALLOCAT IN PRODDEV,N,SGOSS,2016-02-28,OH ALLOCATIONS,OH ITG ALLOCAT IN PRODDEV,0,0,0,0,0,2,0583,10D,0,0,0,0,0,0,,2,N,N
0683-00M,Y,,,,,ALL,Y,N,Y,M&H ALLOCATION IN MIS,N,SGOSS,2016-02-28,MH ALLOCATIONS IN,M&H ALLOCATION IN MIS,0,0,0,0,0,2,0683,00M,0,0,0,0,0,0,,1,N,N
0783-00F,Y,,,,,ALL,Y,N,Y,G&A ALLOCATION IN RECRUIT,N,SGOSS,2016-02-28,G&A ALLOCATIONS IN,G&A ALLOCATION IN RECRUIT,0,0,0,0,0,2,0783,00F,0,0,0,0,0,0,,1,N,N
0899-00D,Y,,,,,ALL,Y,N,Y,APPLIED PROD DEVELOPMENT,N,SGOSS,2016-02-28,SC APPLIED SERVICE CENTER,APPLIED PROD DEVELOPMENT,0,0,0,0,0,2,0899,00D,0,0,0,0,0,0,,1,N,N
0583-10R,Y,,,,,ALL,Y,N,Y,OH ITG ALLOC IN RECRUIT,N,SGOSS,2016-02-14,OH ALLOCATIONS,OH ITG ALLOC IN RECRUIT,0,0,0,0,0,2,0583,10R,0,0,0,0,0,0,,0,N,N
0295,N,,,,,0,N,,N,DEFERRED RENT,Y,49301.ISMAIL.MARMAR,2016-03-11,DEFERRED RENT,0,0,0,0,0,0,1,0295,0,0,0,0,0,0,0,,1,N,N
0295-000,Y,,,,,ALL,N,L,Y,DEFERRED RENT,N,49301.ISMAIL.MARMAR,2016-03-11,DEFERRED RENT,DEFERRED RENT,0,0,0,0,0,2,0295,000,0,0,0,0,0,0,,1,N,N
0220-0CO,Y,,,,,ALL,N,L,Y,CO STATE WITHHOLDING,N,LWORTMAN,2016-05-23,STATE WITHHOLDINGS,CO STATE WITHHOLDING,0,0,0,0,0,2,0220,0CO,0,0,0,0,0,0,,1,N,N
1299-005,Y,,,,,ALL,Y,N,Y,AWARD FEE,N,BADAWII,2016-06-11,SALES FEE,AWARD FEE,0,0,0,0,0,2,1299,005,0,0,0,0,0,0,,1,N,N
0220-0WI,Y,,,,,ALL,N,L,Y,WI STATE WITHHOLDING,N,49301.ISMAIL.MARMAR,2016-05-23,STATE WITHHOLDINGS,WI STATE WITHHOLDING,0,0,0,0,0,2,0220,0WI,0,0,0,0,0,0,,1,N,N
1299-010,Y,,,,,ALL,Y,N,Y,CAF,N,BADAWII,2016-06-11,SALES FEE,CAF,0,0,0,0,0,2,1299,010,0,0,0,0,0,0,,1,N,N
ACSC,N,,,,,0,N,,N,ACCOUNTING SVCTR,Y,JLAPINGTON,2016-11-21,ACCOUNTING SVCTR,0,0,0,0,0,0,1,ACSC,0,0,0,0,0,0,0,,3,N,N
FRNG-DLI,Y,,,,,PAJ,N,N,Y,DIRECT LABOR ITG SITE,N,JLAPINGTON,2016-11-21,FRINGE ALLOCATIONS,DIRECT LABOR ITG SITE,0,0,0,0,0,2,FRNG,DLI,0,0,0,0,0,0,,1,N,N
FRNG-BPC,Y,,,,,PAJ,N,N,Y,DIRECT LABOR B&P/IR&D CS,N,JLAPINGTON,2016-11-21,FRINGE ALLOCATIONS,DIRECT LABOR B&P/IR&D CS,0,0,0,0,0,2,FRNG,BPC,0,0,0,0,0,0,,1,N,N
FRNG-BPI,Y,,,,,PAJ,N,N,Y,DIRECT LABOR B&P/IR&D ITG,N,JLAPINGTON,2016-11-21,FRINGE ALLOCATIONS,DIRECT LABOR B&P/IR&D ITG,0,0,0,0,0,2,FRNG,BPI,0,0,0,0,0,0,,1,N,N
FRNG-OCS,Y,,,,,PAJ,N,N,Y,OH LABOR CLIENT SITE,N,JLAPINGTON,2016-11-21,FRINGE ALLOCATIONS,OH LABOR CLIENT SITE,0,0,0,0,0,2,FRNG,OCS,0,0,0,0,0,0,,1,N,N
MJFC,N,,,,,0,N,,N,FAC MULTIJOB ALLOC CR,Y,JLAPINGTON,2016-11-22,FAC MULTIJOB ALLOC CR,0,0,0,0,0,0,1,MJFC,0,0,0,0,0,0,0,,1,N,N
FRNG-SVC,Y,,,,,PAJ,N,N,Y,SERVICE CENTER LABOR,N,JLAPINGTON,2016-11-21,FRINGE ALLOCATIONS,SERVICE CENTER LABOR,0,0,0,0,0,2,FRNG,SVC,0,0,0,0,0,0,,1,N,N
MJFC-CRX,Y,,,,,PAJ,Y,N,Y,FAC MULTIJOB ALLOC CR,N,JLAPINGTON,2016-11-22,FAC MULTIJOB ALLOC CR,FAC MULTIJOB ALLOC CR,0,0,0,0,0,2,MJFC,CRX,0,0,0,0,0,0,,2,N,N
CNSC,N,,,,,0,N,,N,CONTRACTS SVCTR,Y,JLAPINGTON,2016-11-21,CONTRACTS SVCTR,0,0,0,0,0,0,1,CNSC,0,0,0,0,0,0,0,,1,N,N
ACSC-OCS,Y,,,,,PAJ,N,N,Y,ACCT OH LABOR CLIENT SITE,N,JLAPINGTON,2016-11-21,ACCOUNTING SVCTR,ACCT OH LABOR CLIENT SITE,0,0,0,0,0,2,ACSC,OCS,0,0,0,0,0,0,,2,N,N
ACSC-MTH,Y,,,,,PAJ,N,N,Y,ACCT MATERIAL HANDLING,N,JLAPINGTON,2016-11-21,ACCOUNTING SVCTR,ACCT MATERIAL HANDLING,0,0,0,0,0,2,ACSC,MTH,0,0,0,0,0,0,,2,N,N
ACSC-GNA,Y,,,,,PAJ,N,N,Y,ACCT GENERAL & ADMIN,N,JLAPINGTON,2016-11-21,ACCOUNTING SVCTR,ACCT GENERAL & ADMIN,0,0,0,0,0,2,ACSC,GNA,0,0,0,0,0,0,,2,N,N
MJIT-MTH,Y,,,,,PAJ,N,N,Y,IT MATERIAL HANDLING,N,JLAPINGTON,2016-11-22,IT MULTIJOB ALLOC CR,IT MATERIAL HANDLING,0,0,0,0,0,2,MJIT,MTH,0,0,0,0,0,0,,1,N,N
ACSC-OIT,Y,,,,,PAJ,N,N,Y,ACCT OH LABOR ITG SITE,N,JLAPINGTON,2016-11-21,ACCOUNTING SVCTR,ACCT OH LABOR ITG SITE,0,0,0,0,0,2,ACSC,OIT,0,0,0,0,0,0,,1,N,N
MJIT-OCS,Y,,,,,PAJ,N,N,Y,IT OH LABOR CLIENT SITE,N,JLAPINGTON,2016-11-22,IT MULTIJOB ALLOC CR,IT OH LABOR CLIENT SITE,0,0,0,0,0,2,MJIT,OCS,0,0,0,0,0,0,,1,N,N
CNSC-GNA,Y,,,,,PAJ,N,N,Y,CONTRACTS G&A,N,JLAPINGTON,2016-11-21,CONTRACTS SVCTR,CONTRACTS G&A,0,0,0,0,0,2,CNSC,GNA,0,0,0,0,0,0,,4,N,N
CNSC-MTH,Y,,,,,PAJ,N,N,Y,CONTRACTS MH,N,JLAPINGTON,2016-11-21,CONTRACTS SVCTR,CONTRACTS MH,0,0,0,0,0,2,CNSC,MTH,0,0,0,0,0,0,,5,N,N
CNSC-OCS,Y,,,,,PAJ,N,N,Y,CONTRA OH LBR CLIENT SITE,N,JLAPINGTON,2016-11-21,CONTRACTS SVCTR,CONTRA OH LBR CLIENT SITE,0,0,0,0,0,2,CNSC,OCS,0,0,0,0,0,0,,2,N,N
CNSC-OIT,Y,,,,,PAJ,N,N,Y,CONTRACTS OH LBR ITG SITE,N,JLAPINGTON,2016-11-21,CONTRACTS SVCTR,CONTRACTS OH LBR ITG SITE,0,0,0,0,0,2,CNSC,OIT,0,0,0,0,0,0,,2,N,N
